RouteHistoryFullBkup,3
Group,"","","","","","","","","","","","","","","","","","","","","","","","","",""
GroupColor,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Tag
LogHeader,"","",1
LogTag
tp,38.09106407518658,-121.64369400078928,2024-11-19T21:03:16Z,1.1000378569588065
tp,38.091016002365386,-121.64359427542527,2024-11-19T21:03:35Z,0.8892246503382921
tp,38.09094784705783,-121.64351777102559,2024-11-19T21:03:48Z,1.4682096866890788
tp,38.09086720159563,-121.64346390023424,2024-11-19T21:03:59Z,1.169691557995975
tp,38.09083104427857,-121.64334776286245,2024-11-19T21:04:15Z,1.7523118574172258
tp,38.09086833734817,-121.64322777143995,2024-11-19T21:04:23Z,1.5105572305619717
tp,38.0908802670702,-121.6431069994432,2024-11-19T21:04:31Z,1.7065476840361953
tp,38.09061892128714,-121.64233175769454,2024-11-19T21:05:26Z,1.9306499511003494
tp,38.090657237380746,-121.64220268971945,2024-11-19T21:05:33Z,1.7453887090086937
tp,38.090638451731806,-121.64206500287426,2024-11-19T21:05:38Z,1.8631466990336776
tp,38.09055825883014,-121.64199583867251,2024-11-19T21:05:48Z,1.9422910902649164
tp,38.09046354032989,-121.64196269820222,2024-11-19T21:05:55Z,1.3483482636511326
tp,38.09037380264318,-121.64194523751428,2024-11-19T21:06:01Z,1.3161513712257147
tp,38.09027909444015,-121.64189962407492,2024-11-19T21:06:08Z,1.1503234775736928
tp,38.09024007855389,-121.64179207402026,2024-11-19T21:06:15Z,1.146680548787117
tp,38.09025232990995,-121.64166508248523,2024-11-19T21:06:22Z,0.7812406485900283
tp,38.090285356373165,-121.6415551203724,2024-11-19T21:06:28Z,0.9964463654905558
tp,38.09031447013231,-121.64143686389308,2024-11-19T21:06:34Z,0.628757307305932
tp,38.09032800703388,-121.641312097758,2024-11-19T21:06:41Z,0.8295482117682695
tp,38.09022484934249,-121.64112724951418,2024-11-19T21:06:54Z,0.9005275564268231
tp,38.09012491751326,-121.64110495062053,2024-11-19T21:07:01Z,0.834692656993866
tp,38.090053547685294,-121.64103130279331,2024-11-19T21:07:14Z,1.2586436634883285
tp,38.09000183785429,-121.64092457782152,2024-11-19T21:07:15Z,1.2279317788779736
tp,38.09001448993052,-121.64080527321127,2024-11-19T21:07:24Z,1.1468750927597284
tp,38.090077391530684,-121.6406977303728,2024-11-19T21:07:31Z,1.344471293501556
tp,38.09014254597697,-121.64059128625681,2024-11-19T21:07:37Z,1.3168925764039159
tp,38.09018316254859,-121.64047666538528,2024-11-19T21:07:42Z,1.3530322974547744
tp,38.0901929895908,-121.64035070302965,2024-11-19T21:07:49Z,1.2020863629877567
tp,38.09013587007905,-121.64023526317989,2024-11-19T21:07:57Z,1.3961038794368505
tp,38.090038513526025,-121.64020127842137,2024-11-19T21:08:05Z,1.073401971720159
tp,38.08993948342689,-121.64018942963175,2024-11-19T21:08:12Z,0.8111325269564986
tp,38.089849158003545,-121.64012676343411,2024-11-19T21:08:19Z,1.6459438744932413
tp,38.08980575911211,-121.64002430963049,2024-11-19T21:08:25Z,0.27891882322728634
LogEnd
LogHeader,"","",1
LogTag
tp,38.09097822885405,-121.64447292006001,2024-11-19T20:45:27Z,2.3270405707880855
tp,38.090979950981215,-121.64433841794907,2024-11-19T20:45:33Z,2.455485511571169
tp,38.09100069058595,-121.64421735319088,2024-11-19T20:45:39Z,2.0708358818665147
tp,38.09101858279765,-121.6440924178276,2024-11-19T20:45:46Z,3.602282620035112
tp,38.091036754887554,-121.64396226386101,2024-11-19T20:45:52Z,2.9571834187954664
tp,38.091057500093804,-121.64384998934264,2024-11-19T20:45:57Z,2.819493541494012
tp,38.091077922454744,-121.6437335441977,2024-11-19T20:46:02Z,2.8298907028511167
tp,38.091061519474174,-121.64361209882085,2024-11-19T20:46:08Z,2.923770877532661
tp,38.09099830448565,-121.64351492129394,2024-11-19T20:46:17Z,2.2207985874265432
tp,38.09090034839985,-121.64348450256692,2024-11-19T20:46:25Z,2.338056493550539
tp,38.09080295407452,-121.64348073304339,2024-11-19T20:46:30Z,2.176147502847016
tp,38.090722429638845,-121.64342166582445,2024-11-19T20:46:36Z,2.5920764142647386
tp,38.090712598157864,-121.64329110048591,2024-11-19T20:46:43Z,2.498941706493497
tp,38.09076438660804,-121.64318759768648,2024-11-19T20:46:49Z,2.7728817826136947
tp,38.0908099241845,-121.64308048383454,2024-11-19T20:46:56Z,2.716175821609795
tp,38.09081103115641,-121.64296060859108,2024-11-19T20:47:02Z,2.787526269443333
tp,38.09077799263119,-121.64285032496252,2024-11-19T20:47:08Z,2.8134294068440795
tp,38.09070740630451,-121.64277757684097,2024-11-19T20:47:14Z,2.5211834833025932
tp,38.090605303493625,-121.64276166835545,2024-11-19T20:47:20Z,2.709609307348728
tp,38.09050081652323,-121.64276271320465,2024-11-19T20:47:26Z,2.2812158074229956
tp,38.09041020129755,-121.64271580968153,2024-11-19T20:47:32Z,2.25802765134722
tp,38.09036734359619,-121.64258687554387,2024-11-19T20:47:40Z,2.3422442385926843
tp,38.09041111195696,-121.64248529535928,2024-11-19T20:47:46Z,2.6095236111432314
tp,38.09047502905173,-121.64238488714066,2024-11-19T20:47:52Z,2.7529002241790295
tp,38.09053349045518,-121.64228091099737,2024-11-19T20:47:58Z,2.6397546594962478
tp,38.0905521987272,-121.64216423998249,2024-11-19T20:48:04Z,2.775323549285531
tp,38.09049655721366,-121.64205931327318,2024-11-19T20:48:11Z,2.9377483315765858
tp,38.09040694209008,-121.64201707748633,2024-11-19T20:48:17Z,2.631435531191528
tp,38.09030619920763,-121.6419994634467,2024-11-19T20:48:23Z,2.5285874446853995
tp,38.090214477662954,-121.6419463707139,2024-11-19T20:48:29Z,2.4922139290720224
tp,38.09012304209902,-121.64185385271517,2024-11-19T20:48:36Z,2.503725688904524
tp,38.0901404777655,-121.6417312500312,2024-11-19T20:48:45Z,2.6184782637283206
tp,38.09016285851064,-121.6415990989916,2024-11-19T20:48:51Z,2.474567453376949
tp,38.09015176621401,-121.64148305555982,2024-11-19T20:48:56Z,2.316384617239237
tp,38.0900990889767,-121.64137792652262,2024-11-19T20:49:02Z,2.4348582169041038
tp,38.0900072879172,-121.64131967898051,2024-11-19T20:49:11Z,2.61508459597826
tp,38.089925979150046,-121.64126817537122,2024-11-19T20:49:19Z,2.3762624952942133
tp,38.089839687217285,-121.6411935563882,2024-11-19T20:49:26Z,2.273523629643023
tp,38.08977828187435,-121.64110958861012,2024-11-19T20:49:32Z,2.2956741135567427
tp,38.08977570524531,-121.64098654876405,2024-11-19T20:49:39Z,2.394155257381499
tp,38.08981970128684,-121.64087561825974,2024-11-19T20:49:45Z,1.4544793087989092
tp,38.08986836906402,-121.6407768281196,2024-11-19T20:49:51Z,1.8368096444755793
tp,38.08990126727454,-121.64066651884742,2024-11-19T20:49:57Z,1.927432682365179
tp,38.08990243499523,-121.64054449273006,2024-11-19T20:50:04Z,2.2221404183655977
tp,38.08983972288503,-121.64046074791585,2024-11-19T20:50:10Z,2.5856721019372344
tp,38.089765516162,-121.64037142057447,2024-11-19T20:50:17Z,2.284230944700539
tp,38.08970808181651,-121.64027357245148,2024-11-19T20:50:24Z,1.7239786135032773
tp,38.08975878710441,-121.64016799483683,2024-11-19T20:50:32Z,2.118618633598089
LogEnd
LogHeader,"","",1
LogTag
tp,38.09102851106268,-121.64503424536183,2024-11-19T20:27:52Z,3.550007961690426
tp,38.09111175337948,-121.64491850604144,2024-11-19T20:28:16Z,2.535345597192645
tp,38.091168277815584,-121.64481993251236,2024-11-19T20:28:29Z,2.6761531364172697
tp,38.09120771225839,-121.64471123872525,2024-11-19T20:28:59Z,2.2548965513706207
tp,38.09114016932922,-121.64463368204332,2024-11-19T20:29:15Z,2.630982049740851
tp,38.09105020649373,-121.6446092425564,2024-11-19T20:29:26Z,1.9306422285735607
tp,38.09096597537766,-121.64456161834588,2024-11-19T20:29:37Z,1.9870701283216476
tp,38.09094924269838,-121.64443980118601,2024-11-19T20:29:51Z,2.528507152572274
tp,38.09099686987055,-121.64434235392022,2024-11-19T20:30:03Z,2.4955004528164864
tp,38.09104985756925,-121.64424944739446,2024-11-19T20:30:15Z,3.0411798739805818
tp,38.09101953434868,-121.64412855325375,2024-11-19T20:30:24Z,3.5230665979906917
tp,38.09095377072562,-121.64404937080062,2024-11-19T20:30:30Z,3.529509184882045
tp,38.09086684842732,-121.64401766691003,2024-11-19T20:30:35Z,3.117370684631169
tp,38.0907732708227,-121.64400756044535,2024-11-19T20:30:41Z,2.811770575121045
tp,38.09069083554023,-121.6439549366129,2024-11-19T20:30:47Z,2.5460672033950686
tp,38.090662486414324,-121.64383976822984,2024-11-19T20:30:54Z,2.741722796112299
tp,38.09067034398838,-121.64370710804417,2024-11-19T20:31:01Z,2.7980263335630298
tp,38.090704337632395,-121.64358591924689,2024-11-19T20:31:07Z,2.9043027758598328
