RouteHistoryFullBkup,3
Group,"","","","","","","","","","","","","","","","","","","","","","","","","",""
GroupColor,"","","","","","","","","","","","","","","","","","","","","","","","","",""
Tag
LogHeader,"","",1
LogTag
tp,38.090984600290625,-121.64378420696387,2024-11-19T20:31:27Z,2.945685675367713
tp,38.09095444149017,-121.64371216316184,2024-11-19T20:31:31Z,2.8137022433802485
tp,38.09090711993432,-121.6435923429183,2024-11-19T20:31:41Z,2.518698432482779
tp,38.09085935511717,-121.64348290856294,2024-11-19T20:31:51Z,2.2586841071024537
tp,38.09083243339493,-121.64337405968726,2024-11-19T20:32:05Z,2.501110061071813
tp,38.09078804070285,-121.64327451979905,2024-11-19T20:32:19Z,2.281543326564133
tp,38.09074877938407,-121.64315559914301,2024-11-19T20:32:29Z,2.6903198901563883
tp,38.09074734081148,-121.64303762469655,2024-11-19T20:32:40Z,2.540544044226408
tp,38.09067991955771,-121.64294844782609,2024-11-19T20:32:55Z,2.309331178665161
tp,38.090632308166825,-121.64282849883901,2024-11-19T20:33:03Z,2.430081633850932
tp,38.090580764438585,-121.64273266978864,2024-11-19T20:33:17Z,2.7599084060639143
tp,38.09056035525557,-121.64261526617841,2024-11-19T20:33:36Z,1.5009558638557792
tp,38.09054158459755,-121.6423652328606,2024-11-19T20:34:07Z,1.8021207004785538
tp,38.09053022956165,-121.6422444168252,2024-11-19T20:34:20Z,1.927183567546308
tp,38.09051390629409,-121.64209619952831,2024-11-19T20:34:35Z,2.2460595704615116
tp,38.090490694012736,-121.6419735174688,2024-11-19T20:34:52Z,2.4451452931389213
tp,38.09048558242233,-121.64184151112948,2024-11-19T20:35:10Z,2.255273701623082
tp,38.09047145820447,-121.6417238671315,2024-11-19T20:35:23Z,2.2470922470092773
tp,38.090453816909886,-121.64161200758743,2024-11-19T20:35:35Z,2.379320583306253
tp,38.09043332700162,-121.64149641984203,2024-11-19T20:35:49Z,2.4692711271345615
tp,38.09039744246819,-121.64138448916373,2024-11-19T20:36:13Z,2.3264604341238737
tp,38.090361185521814,-121.64127299356105,2024-11-19T20:36:22Z,2.2677660221233964
tp,38.090332627526344,-121.64114800346466,2024-11-19T20:36:30Z,2.3278820514678955
tp,38.09029037472884,-121.64104205153818,2024-11-19T20:36:52Z,2.6256529670208693
tp,38.090215819706806,-121.640973646902,2024-11-19T20:37:19Z,2.3629875238984823
tp,38.09015053030178,-121.64105275288485,2024-11-19T20:37:46Z,2.547073669731617
tp,38.09008038722205,-121.64112817571142,2024-11-19T20:38:10Z,2.458509455434978
tp,38.0900549318558,-121.64123978175832,2024-11-19T20:38:39Z,2.7615499310195446
tp,38.090044875311634,-121.64135377823595,2024-11-19T20:39:10Z,2.4768286049365997
tp,38.089973501178,-121.64142557724561,2024-11-19T20:39:26Z,2.348877810873091
tp,38.0899178781417,-121.64153763283596,2024-11-19T20:39:32Z,2.5268629705533385
tp,38.089944989302396,-121.64171080743365,2024-11-19T20:39:39Z,2.44616755284369
tp,38.08998158558719,-121.64182036033057,2024-11-19T20:39:43Z,2.6158696282655
tp,38.09002123131647,-121.64193597325561,2024-11-19T20:39:47Z,2.541180527769029
tp,38.09006039539527,-121.64205721696065,2024-11-19T20:39:51Z,2.5310767516493797
tp,38.09011129528649,-121.64217913572386,2024-11-19T20:39:55Z,2.6194593654945493
tp,38.090151937278826,-121.64229320226153,2024-11-19T20:39:59Z,2.6201973287388682
tp,38.09019402129027,-121.64241724206782,2024-11-19T20:40:03Z,2.7111374931409955
tp,38.09023788591233,-121.64254294664993,2024-11-19T20:40:07Z,2.7802105071023107
tp,38.09027609279995,-121.64266302316013,2024-11-19T20:40:11Z,2.7577348249033093
tp,38.090317082934476,-121.6427895126059,2024-11-19T20:40:15Z,2.7742392476648092
tp,38.09035840620817,-121.64291695254846,2024-11-19T20:40:19Z,2.6909068068489432
tp,38.090405274873795,-121.64303803204722,2024-11-19T20:40:23Z,2.7031064834445715
tp,38.090455036495456,-121.64315926402618,2024-11-19T20:40:27Z,2.70692796446383
tp,38.09050552452143,-121.6432807272732,2024-11-19T20:40:31Z,2.717034780420363
tp,38.09056237083737,-121.64340469514212,2024-11-19T20:40:35Z,2.6903194012120366
tp,38.09062760491622,-121.64351561438046,2024-11-19T20:40:39Z,2.592254097573459
tp,38.090696325832745,-121.64361546589288,2024-11-19T20:40:43Z,2.5407635821029544
tp,38.09077736387569,-121.64371042837868,2024-11-19T20:40:47Z,2.5611521303653717
tp,38.090867831183495,-121.64377264142709,2024-11-19T20:40:53Z,2.5548316426575184
tp,38.09094524494567,-121.64383668020265,2024-11-19T20:41:12Z,2.2360316179692745
tp,38.09093458675228,-121.64395437034364,2024-11-19T20:41:32Z,2.5755139496177435
tp,38.090904863693815,-121.6440621738399,2024-11-19T20:41:57Z,2.432770154438913
tp,38.09084613778946,-121.64414968411465,2024-11-19T20:42:21Z,2.4417356541380286
tp,38.09092506399392,-121.64420552966307,2024-11-19T20:42:42Z,2.348818615078926
tp,38.09101523583134,-121.64418713558537,2024-11-19T20:42:58Z,2.5513014821335673
tp,38.09109167784131,-121.64412508764745,2024-11-19T20:43:32Z,2.5745790833607316
tp,38.09117923382392,-121.64415493266225,2024-11-19T20:44:23Z,2.729386786930263
tp,38.09125897153159,-121.64420839873854,2024-11-19T20:44:54Z,2.415691160596907
tp,38.091312714874555,-121.64430124153272,2024-11-19T20:45:17Z,2.631868526339531
tp,38.09136478307771,-121.64420618285315,2024-11-19T20:45:39Z,2.8415519250556827
